order_ID,Date,Customer_Age,Gender,Country,Category,Unit_Price,Quantity,Discount,Payment_Method,Order_Status,Customer_Rating,Revenue
ORD-10745,2022-09-06 08:00:00,53.0,Other,India,Books,201.49,2,0.28,PayPal,Refunded,4.0,290.15
ORD-11056,2022-12-19 00:00:00,41.0,Male,Germany,Toys,49.17,13,0.33,Crypto,Completed,3.0,428.27
ORD-10968,2022-11-19 16:00:00,34.0,Female,Canada,Food & Beverage,99.11,11,0.07,,Completed,5.0,1013.9
ORD-11163,2023-01-23 16:00:00,59.0,,USA,Home & Garden,5.15,13,0.04,Credit Card,Pending,3.0,64.27
ORD-11187,2023-01-31 16:00:00,56.0,Female,Australia,Clothing,23.84,10,0.15,Debit Card,Completed,4.0,202.64
ORD-10570,2022-07-10 00:00:00,27.0,Female,France,Books,169.35,7,0.27,PayPal,Completed,5.0,865.38
ORD-10801,2022-09-25 00:00:00,47.0,Male,India,Toys,40.8,8,0.16,PayPal,Completed,5.0,274.18
ORD-10132,2022-02-14 00:00:00,52.0,Male,UK,Beauty,135.91,8,0.21,Debit Card,Refunded,3.0,858.95
ORD-10222,2022-03-16 00:00:00,20.0,,France,Sports,253.51,8,0.09,Bank Transfer,Completed,5.0,1845.55
ORD-10910,2022-10-31 08:00:00,22.0,Male,Germany,SPORTS,60.64,7,0.35,Debit Card,Completed,3.0,275.91
ORD-10267,2022-03-31 00:00:00,36.0,Other,Brazil,Electronics,48.82,11,0.31,PayPal,Completed,4.0,370.54
ORD-11037,2022-12-12 16:00:00,54.0,,USA,Clothing,8.92,1,0.02,Bank Transfer,Completed,2.0,8.74
ORD-10081,2022-01-28 00:00:00,48.0,Male,France,Food & Beverage,126.31,3,0.12,Debit Card,Completed,4.0,333.46
ORD-10695,2022-08-20 16:00:00,65.0,Male,Canada,HOME & GARDEN,147.17,9,0.27,Credit Card,Completed,3.0,966.91
ORD-11173,2023-01-27 00:00:00,55.0,,USA,Food & Beverage,13.8,12,0.14,,Completed,5.0,142.42
ORD-10115,2022-02-08 08:00:00,52.0,Female,France,Books,187.18,7,0.25,PayPal,Cancelled,3.0,982.7
ORD-10428,2022-05-23 16:00:00,30.0,,Canada,Clothing,129.4,3,0.24,PayPal,Completed,4.0,295.03
ORD-10483,2022-06-11 00:00:00,45.0,Female,Brazil,Beauty,23.22,11,0.01,Bank Transfer,Refunded,,252.87
ORD-10467,2022-06-05 16:00:00,62.0,Other,France,Toys,197.21,5,0.3,PayPal,Cancelled,5.0,690.24
ORD-10957,2022-11-16 00:00:00,,Male,Brazil,Electronics,24.04,8,0.07,Credit Card,Completed,5.0,178.86
ORD-10208,2022-03-11 08:00:00,61.0,Female,Australia,Electronics,50.99,14,0.37,,Cancelled,4.0,449.73
ORD-10344,2022-04-25 16:00:00,34.0,Female,USA,electronics,84.49,14,0.28,Bank Transfer,Completed,3.0,851.66
ORD-10329,2022-04-20 16:00:00,19.0,Male,Canada,Clothing,192.24,12,0.39,PayPal,Cancelled,4.0,1407.2
ORD-11109,2023-01-05 16:00:00,67.0,Female,France,toys,67.05,7,0.02,PayPal,Cancelled,4.0,459.96
ORD-10014,2022-01-05 16:00:00,,Female,Canada,Home & Garden,43.09,9,0.17,PayPal,Completed,5.0,321.88
ORD-10502,2022-06-17 08:00:00,22.0,Other,India,Home & Garden,89.33,1,0.3,Credit Card,Completed,4.0,62.53
ORD-10425,2022-05-22 16:00:00,67.0,Male,Brazil,Sports,44.83,5,0.38,Bank Transfer,Completed,4.0,138.97
ORD-10539,2022-06-29 16:00:00,48.0,Female,Australia,Toys,8.36,4,0.06,Bank Transfer,Cancelled,4.0,31.43
ORD-10596,2022-07-18 16:00:00,62.0,Other,Germany,Sports,7.39,4,0.21,PayPal,Completed,,23.35
ORD-10993,2022-11-28 00:00:00,40.0,Other,Australia,Toys,21.83,7,0.35,PayPal,Completed,3.0,99.33
ORD-11067,2022-12-22 16:00:00,19.0,Other,France,Home & Garden,10.74,7,0.27,Credit Card,Completed,4.0,54.88
ORD-11053,2022-12-18 00:00:00,28.0,Female,France,Books,68.81,3,0.15,Bank Transfer,Completed,4.0,175.47
ORD-11045,2022-12-15 08:00:00,50.0,,Brazil,Sports,44.23,14,0.16,Bank Transfer,Cancelled,5.0,520.14
ORD-10436,2022-05-26 08:00:00,33.0,,India,Beauty,9.77,8,0.28,Bank Transfer,Completed,4.0,56.28
ORD-10736,2022-09-03 08:00:00,62.0,Other,USA,Home & Garden,6.18,9,0.09,Bank Transfer,Pending,4.0,50.61
ORD-10684,2022-08-17 00:00:00,,,Germany,Food & Beverage,21.69,8,0.32,Debit Card,Completed,3.0,117.99
ORD-10925,2022-11-05 08:00:00,33.0,,UK,Electronics,73.09,13,0.18,Credit Card,Completed,5.0,779.14
ORD-10474,2022-06-08 00:00:00,69.0,Male,USA,Electronics,108.11,1,0.24,Debit Card,Cancelled,5.0,82.16
ORD-11127,2023-01-11 16:00:00,41.0,Other,Australia,Food & Beverage,50.5,14,0.29,Crypto,Cancelled,3.0,501.97
ORD-10106,2022-02-05 08:00:00,18.0,Other,France,Sports,66.16,1,0.15,Credit Card,Completed,5.0,56.24
ORD-10896,2022-10-26 16:00:00,32.0,Male,India,Books,38.44,4,0.11,Crypto,Completed,2.0,136.85
ORD-10006,2022-01-03 00:00:00,38.0,Female,India,home & garden,125.61,6,0.12,,Cancelled,4.0,663.22
ORD-10515,2022-06-21 16:00:00,22.0,Female,India,Sports,249.01,12,0.18,Crypto,Completed,4.0,2450.26
ORD-10880,2022-10-21 08:00:00,56.0,Male,Brazil,Beauty,297.48,14,0.34,Credit Card,Completed,4.0,2748.72
ORD-10367,2022-05-03 08:00:00,22.0,Female,Australia,Toys,36.93,11,0.32,Crypto,Completed,3.0,276.24
ORD-10051,2022-01-18 00:00:00,67.0,Male,Canada,Toys,198.25,14,0.01,PayPal,Pending,5.0,2747.74
ORD-11117,2023-01-08 08:00:00,57.0,Other,Brazil,Food & Beverage,38.53,4,0.36,Crypto,Completed,2.0,98.64
ORD-11090,2022-12-30 08:00:00,36.0,Male,Australia,Clothing,7486.747836445049,13,0.15,Credit Card,Pending,1.0,82728.56
ORD-10375,2022-05-06 00:00:00,45.0,Other,France,Food & Beverage,65.85,2,0.02,PayPal,Completed,2.0,129.07
ORD-11150,2023-01-19 08:00:00,54.0,Female,Germany,Electronics,118.73,2,0.32,PayPal,Completed,4.0,161.47
ORD-11178,2023-01-28 16:00:00,42.0,Female,Brazil,Electronics,78.18,13,0.09,Crypto,Completed,4.0,924.87
ORD-10594,2022-07-18 00:00:00,21.0,Male,Canada,Food & Beverage,62.72,3,0.04,Debit Card,Pending,3.0,180.63
ORD-10026,2022-01-09 16:00:00,29.0,Male,Canada,Beauty,78.11,13,0.19,Debit Card,Completed,,822.5
ORD-10813,2022-09-29 00:00:00,43.0,Male,Australia,Food & Beverage,49.12,14,0.29,Credit Card,Completed,3.0,488.25
ORD-10454,2022-06-01 08:00:00,59.0,Other,Brazil,Toys,13.62,7,0.23,Bank Transfer,Completed,3.0,73.41
ORD-10750,2022-09-08 00:00:00,64.0,Other,UK,Books,27.6,9,0.01,Crypto,Completed,4.0,245.92
ORD-10519,2022-06-23 00:00:00,63.0,Male,France,Sports,17.62,9,0.17,,Completed,5.0,131.62
ORD-10407,2022-05-16 16:00:00,39.0,Male,Brazil,Electronics,196.49,3,0.39,,Pending,4.0,359.58
ORD-10659,2022-08-08 16:00:00,33.0,Male,India,Books,9.25,7,0.22,Debit Card,Cancelled,5.0,50.5
ORD-10280,2022-04-04 08:00:00,45.0,Female,France,Clothing,51.53,5,0.09,Debit Card,Completed,4.0,234.46
ORD-11102,2023-01-03 08:00:00,28.0,Male,USA,Books,115.33,5,0.26,Debit Card,Refunded,5.0,426.72
ORD-10828,2022-10-04 00:00:00,34.0,Female,Germany,BEAUTY,30.68,3,0.25,Debit Card,Refunded,4.0,69.03
ORD-10262,2022-03-29 08:00:00,37.0,Other,USA,Beauty,35.02,2,0.22,Crypto,Cancelled,,54.63
ORD-10485,2022-06-11 16:00:00,54.0,Other,Australia,Sports,18.35,14,0.09,Crypto,Completed,4.0,233.78
ORD-10693,2022-08-20 00:00:00,36.0,Other,France,Food & Beverage,6.41,2,0.21,Bank Transfer,Cancelled,,10.13
ORD-10232,2022-03-19 08:00:00,54.0,Other,USA,Clothing,11.32,9,0.21,Crypto,Completed,2.0,80.49
ORD-11187,2023-01-31 16:00:00,56.0,Female,Australia,Clothing,23.84,10,0.15,Debit Card,Completed,4.0,202.64
ORD-11128,2023-01-12 00:00:00,,Male,Germany,Clothing,19.03,4,0.21,Crypto,Completed,3.0,60.13
ORD-11113,2023-01-07 00:00:00,27.0,Other,India,Sports,12.71,4,0.16,Crypto,Completed,5.0,42.71
ORD-10028,2022-01-10 08:00:00,61.0,Female,France,Books,260.68,1,0.09,PayPal,Completed,4.0,237.22
ORD-10701,2022-08-22 16:00:00,24.0,Female,Australia,Beauty,78.43,10,0.3,Debit Card,Completed,4.0,549.01
ORD-10600,2022-07-20 00:00:00,42.0,Other,UK,Food & Beverage,130.99,13,0.16,,Completed,2.0,1430.41
ORD-10579,2022-07-13 00:00:00,68.0,Female,Brazil,Home & Garden,11.8,6,0.28,Credit Card,Pending,4.0,50.98
ORD-10336,2022-04-23 00:00:00,50.0,Other,Australia,Food & Beverage,147.06,9,0.15,,Completed,3.0,1125.01
ORD-10947,2022-11-12 16:00:00,23.0,Male,Canada,Food & Beverage,172.07,12,0.34,,Completed,,1362.79
ORD-10288,2022-04-07 00:00:00,24.0,Other,USA,Books,49.52,12,0.33,Credit Card,Completed,4.0,398.14
ORD-11168,2023-01-25 08:00:00,56.0,Other,India,Clothing,44.24,11,0.33,Crypto,Refunded,5.0,326.05
ORD-10829,2022-10-04 08:00:00,22.0,Male,Germany,Home & Garden,77.71,2,0.24,Debit Card,Pending,5.0,118.12
ORD-10640,2022-08-02 08:00:00,36.0,,Australia,home & garden,52.74,11,0.33,Debit Card,Completed,4.0,388.69
ORD-10984,2022-11-25 00:00:00,41.0,,France,Clothing,20.57,8,0.32,Credit Card,Refunded,5.0,111.9
ORD-10283,2022-04-05 08:00:00,40.0,Other,Australia,Toys,135.36,6,0.34,Crypto,Refunded,4.0,536.03
ORD-10590,2022-07-16 16:00:00,51.0,Male,Germany,Beauty,111.35,1,0.07,Credit Card,Pending,3.0,103.56
ORD-10078,2022-01-27 00:00:00,27.0,Other,Germany,Books,19.48,6,0.14,,Completed,1.0,100.52
ORD-10501,2022-06-17 00:00:00,56.0,Female,France,beauty,19.03,14,0.25,Crypto,Refunded,2.0,199.82
ORD-11033,2022-12-11 08:00:00,61.0,Male,USA,Food & Beverage,176.28,8,0.06,Credit Card,Cancelled,2.0,1325.63
ORD-10673,2022-08-13 08:00:00,64.0,Other,UK,Electronics,74.42,2,0.03,PayPal,Completed,1.0,144.37
ORD-10938,2022-11-09 16:00:00,68.0,Female,Germany,Books,15.39,14,0.34,Crypto,Completed,3.0,142.2
ORD-10853,2022-10-12 08:00:00,49.0,,France,Electronics,30.3,11,0.02,Crypto,Cancelled,1.0,326.63
ORD-10499,2022-06-16 08:00:00,18.0,Female,Germany,Books,70.39,7,0.22,,Pending,4.0,384.33
ORD-10800,2022-09-24 16:00:00,27.0,Male,Canada,Books,20.37,5,0.28,Debit Card,Cancelled,2.0,73.33
ORD-10494,2022-06-14 16:00:00,,Male,Canada,Books,54.61,13,0.38,Debit Card,Cancelled,2.0,440.16
ORD-10367,2022-05-03 08:00:00,22.0,Female,Australia,Toys,36.93,11,0.32,Crypto,Completed,3.0,276.24
ORD-10037,2022-01-13 08:00:00,68.0,Other,India,Sports,28.66,10,0.16,PayPal,Completed,3.0,240.74
ORD-11032,2022-12-11 00:00:00,66.0,Other,USA,Sports,52.92,8,0.34,PayPal,Completed,4.0,279.42
ORD-10488,2022-06-12 16:00:00,26.0,Male,India,Food & Beverage,6.44,11,0.03,PayPal,Completed,,68.71
ORD-10988,2022-11-26 08:00:00,31.0,Other,Germany,Electronics,16.49,11,0.09,Credit Card,Completed,4.0,165.06
ORD-10105,2022-02-05 00:00:00,41.0,Other,UK,Home & Garden,65.0,2,0.03,Crypto,Completed,4.0,126.1
ORD-10973,2022-11-21 08:00:00,,Other,Canada,Food & Beverage,24.96,7,0.11,,Completed,5.0,155.5
ORD-10682,2022-08-16 08:00:00,30.0,Male,USA,Home & Garden,110.61,3,0.19,PayPal,Completed,4.0,268.78
ORD-10125,2022-02-11 16:00:00,29.0,Female,Canada,Toys,2749.7052036116715,5,0.02,PayPal,Completed,,13473.56
ORD-10759,2022-09-11 00:00:00,40.0,Other,Germany,Home & Garden,186.62,3,0.13,Credit Card,Completed,3.0,487.08
ORD-10384,2022-05-09 00:00:00,46.0,Male,Australia,Toys,72.76,12,0.03,Bank Transfer,Completed,4.0,846.93
ORD-10161,2022-02-23 16:00:00,49.0,Other,France,Beauty,298.67,7,0.24,Credit Card,Completed,4.0,1588.92
ORD-10861,2022-10-15 00:00:00,20.0,Male,Germany,Beauty,41.07,5,0.08,Crypto,Cancelled,5.0,188.92
ORD-10489,2022-06-13 00:00:00,29.0,,Brazil,Toys,132.48,4,0.18,PayPal,Completed,4.0,434.53
ORD-10598,2022-07-19 08:00:00,46.0,Female,India,Beauty,79.55,1,0.1,Credit Card,Completed,4.0,71.6
ORD-10373,2022-05-05 08:00:00,34.0,Other,USA,Food & Beverage,100.18,13,0.0,,Completed,4.0,1302.34
ORD-10441,2022-05-28 00:00:00,32.0,Female,USA,Clothing,52.24,7,0.35,,Completed,4.0,237.69
ORD-10597,2022-07-19 00:00:00,28.0,Female,France,FOOD & BEVERAGE,45.27,8,0.24,PayPal,Completed,4.0,275.24
ORD-10832,2022-10-05 08:00:00,55.0,Other,Canada,CLOTHING,52.22,13,0.18,PayPal,Cancelled,2.0,556.67
ORD-10793,2022-09-22 08:00:00,23.0,Other,USA,Electronics,14.53,11,0.25,Credit Card,Completed,4.0,119.87
ORD-10374,2022-05-05 16:00:00,61.0,Other,UK,Toys,9.0,2,0.27,,Completed,2.0,13.14
ORD-10625,2022-07-28 08:00:00,52.0,Male,UK,Toys,34.93,1,0.36,Bank Transfer,Completed,4.0,22.36
ORD-10558,2022-07-06 00:00:00,67.0,Male,Australia,Home & Garden,57.45,13,0.38,Crypto,Completed,4.0,463.05
ORD-10118,2022-02-09 08:00:00,59.0,Other,UK,Toys,313.8,10,0.1,PayPal,Completed,5.0,2824.2
ORD-10930,2022-11-07 00:00:00,42.0,Other,USA,Home & Garden,79.59,11,0.18,Credit Card,Pending,4.0,717.9
ORD-11070,2022-12-23 16:00:00,28.0,Male,Germany,Clothing,185.93,12,0.38,Debit Card,Pending,,1383.32
ORD-11013,2022-12-04 16:00:00,42.0,Other,France,electronics,162.04,14,0.17,,Completed,2.0,1882.9
ORD-10643,2022-08-03 08:00:00,,Male,Canada,Home & Garden,28.28,13,0.19,Bank Transfer,Completed,4.0,297.79
ORD-10976,2022-11-22 08:00:00,32.0,Female,France,Books,155.72,9,0.23,PayPal,Pending,3.0,1079.14
ORD-10970,2022-11-20 08:00:00,53.0,Male,Brazil,Sports,85.23,-12,0.09,Crypto,Completed,5.0,-930.71
ORD-10939,2022-11-10 00:00:00,36.0,Male,France,BEAUTY,57.04,10,0.4,Credit Card,Completed,5.0,342.24
ORD-10127,2022-02-12 08:00:00,50.0,Male,Germany,Beauty,38.15,5,0.0,Crypto,Completed,4.0,190.75
ORD-11188,2023-02-01 00:00:00,68.0,Other,Germany,Clothing,144.5,7,0.32,Crypto,Refunded,5.0,687.82
ORD-10854,2022-10-12 16:00:00,51.0,Female,Germany,Toys,76.88,14,0.01,Debit Card,Completed,4.0,1065.56
ORD-10689,2022-08-18 16:00:00,22.0,Female,Canada,Beauty,28.58,10,0.23,Credit Card,Completed,4.0,220.07
ORD-10399,2022-05-14 00:00:00,,Male,Australia,Clothing,21.78,14,0.04,Credit Card,Refunded,5.0,292.72
ORD-10991,2022-11-27 08:00:00,20.0,Other,Canada,Sports,74.81,14,0.11,Crypto,Completed,3.0,932.13
ORD-11177,2023-01-28 08:00:00,50.0,Male,India,Toys,58.34,3,0.18,Crypto,Completed,5.0,143.52
ORD-11022,2022-12-07 16:00:00,62.0,Other,France,Home & Garden,31.21,14,0.14,Bank Transfer,Completed,2.0,375.77
ORD-10174,2022-02-28 00:00:00,24.0,Female,USA,Food & Beverage,87.86,2,0.19,Credit Card,Refunded,4.0,142.33
ORD-10320,2022-04-17 16:00:00,52.0,Male,France,Food & Beverage,44.76,13,0.37,Bank Transfer,Completed,3.0,366.58
ORD-10524,2022-06-24 16:00:00,43.0,Male,USA,Electronics,23.89,1,0.33,Debit Card,Cancelled,4.0,16.01
ORD-10469,2022-06-06 08:00:00,69.0,Female,Australia,Electronics,272.1,4,0.17,Crypto,Cancelled,4.0,903.37
ORD-10789,2022-09-21 00:00:00,,Other,India,Electronics,12.28,12,0.02,Bank Transfer,Refunded,4.0,144.41
ORD-11022,2022-12-07 16:00:00,62.0,Other,France,Home & Garden,31.21,14,0.14,Bank Transfer,Completed,2.0,375.77
ORD-10624,2022-07-28 00:00:00,42.0,Male,India,Home & Garden,89.47,5,0.16,Crypto,Completed,4.0,375.77
ORD-10079,2022-01-27 08:00:00,53.0,Male,UK,Food & Beverage,7.76,12,0.15,Bank Transfer,Completed,5.0,79.15
ORD-10533,2022-06-27 16:00:00,40.0,,Germany,Electronics,40.43,6,0.04,Crypto,Completed,,232.88
ORD-10775,2022-09-16 08:00:00,67.0,Male,USA,Food & Beverage,106.16,2,0.02,Bank Transfer,Completed,4.0,208.07
ORD-10457,2022-06-02 08:00:00,60.0,Other,Germany,Electronics,144.86,11,0.38,Crypto,Completed,2.0,987.95
ORD-10290,2022-04-07 16:00:00,43.0,,India,Beauty,48.23,14,0.15,Credit Card,Refunded,5.0,573.94
ORD-10370,2022-05-04 08:00:00,21.0,Male,Canada,Beauty,31.44,3,0.23,,Completed,2.0,72.63
ORD-11006,2022-12-02 08:00:00,27.0,Male,Australia,Clothing,17.93,2,0.1,Debit Card,Completed,5.0,32.27
ORD-10477,2022-06-09 00:00:00,67.0,Other,India,Electronics,167.07,9,0.1,Crypto,Completed,5.0,1353.27
ORD-10979,2022-11-23 08:00:00,31.0,Other,Australia,ELECTRONICS,5431.33087575934,13,0.32,Credit Card,Completed,,48012.96
ORD-11089,2022-12-30 00:00:00,21.0,Female,Germany,Home & Garden,215.84,6,0.07,Debit Card,Completed,5.0,1204.39
ORD-10895,2022-10-26 08:00:00,41.0,Male,Canada,Clothing,25.64,11,0.18,Crypto,Refunded,3.0,231.27
ORD-10473,2022-06-07 16:00:00,57.0,Male,Germany,Sports,35.94,9,0.0,PayPal,Refunded,4.0,323.46
ORD-10197,2022-03-07 16:00:00,58.0,Male,France,Books,150.67,10,0.26,,Pending,3.0,1114.96
ORD-10185,2022-03-03 16:00:00,61.0,Male,USA,Food & Beverage,46.57,8,0.14,PayPal,Completed,3.0,320.4
ORD-10781,2022-09-18 08:00:00,44.0,Male,Australia,Clothing,161.96,5,0.23,PayPal,Completed,3.0,623.55
ORD-10421,2022-05-21 08:00:00,46.0,Female,Australia,Food & Beverage,31.65,14,0.39,Debit Card,Cancelled,4.0,270.29
ORD-10451,2022-05-31 08:00:00,39.0,Other,Germany,Beauty,18.85,12,0.27,Bank Transfer,Completed,,165.13
ORD-10256,2022-03-27 08:00:00,50.0,Female,UK,clothing,93.67,2,0.13,Bank Transfer,Completed,5.0,162.99
ORD-10135,2022-02-15 00:00:00,,Other,Germany,Home & Garden,136.54,3,0.27,Crypto,Completed,4.0,299.02
ORD-10806,2022-09-26 16:00:00,18.0,Male,India,Toys,33.77,6,0.14,Crypto,Pending,5.0,174.25
ORD-10881,2022-10-21 16:00:00,55.0,Female,France,Electronics,6.62,12,0.38,Debit Card,Completed,3.0,49.25
ORD-11095,2023-01-01 00:00:00,29.0,Other,India,Electronics,35.49,1,0.24,Debit Card,Cancelled,5.0,26.97
ORD-10583,2022-07-14 08:00:00,34.0,Other,Brazil,Sports,23.21,3,0.0,Credit Card,Pending,1.0,69.63
ORD-10872,2022-10-18 16:00:00,40.0,Male,France,Beauty,48.95,3,0.39,Crypto,Completed,5.0,89.58
ORD-11144,2023-01-17 08:00:00,57.0,Female,Germany,Clothing,64.41,1,0.26,Crypto,Pending,1.0,47.66
ORD-11180,2023-01-29 08:00:00,50.0,Female,Australia,Books,6.86,1,0.1,Credit Card,Completed,3.0,6.17
ORD-10049,2022-01-17 08:00:00,,Male,Australia,Books,13.81,10,0.15,Bank Transfer,Completed,3.0,117.38
ORD-10994,2022-11-28 08:00:00,63.0,Other,France,Home & Garden,82.19,2,0.32,Bank Transfer,Refunded,3.0,111.78
ORD-10771,2022-09-15 00:00:00,45.0,Female,Canada,Electronics,217.29,12,0.32,Debit Card,Completed,,1773.09
ORD-10526,2022-06-25 08:00:00,65.0,,Canada,Sports,124.62,8,0.18,Credit Card,Pending,2.0,817.51
ORD-10699,2022-08-22 00:00:00,69.0,Female,UK,Electronics,131.98,11,0.08,PayPal,Completed,3.0,1335.64
ORD-11007,2022-12-02 16:00:00,56.0,Female,Canada,Beauty,15.88,9,0.36,PayPal,Completed,5.0,91.47
ORD-10462,2022-06-04 00:00:00,61.0,Other,Germany,Toys,16.26,3,0.39,Bank Transfer,Completed,2.0,29.76
ORD-10655,2022-08-07 08:00:00,69.0,Male,India,Clothing,7.78,13,0.08,,Completed,4.0,93.05
ORD-10706,2022-08-24 08:00:00,23.0,,Canada,Clothing,39.29,9,0.36,Crypto,Completed,3.0,226.31
ORD-10878,2022-10-20 16:00:00,28.0,Male,Germany,Beauty,43.57,1,0.39,PayPal,Completed,,26.58
ORD-10468,2022-06-06 00:00:00,49.0,Male,Brazil,Toys,160.79,13,0.37,PayPal,Completed,5.0,1316.87
ORD-10857,2022-10-13 16:00:00,25.0,Female,India,Beauty,53.83,13,0.24,PayPal,Pending,4.0,531.84
ORD-10033,2022-01-12 00:00:00,,Male,India,Toys,81.35,3,0.26,Credit Card,Pending,4.0,180.6
ORD-10416,2022-05-19 16:00:00,50.0,Male,France,Beauty,14.85,7,0.08,Bank Transfer,Pending,4.0,95.63
ORD-10247,2022-03-24 08:00:00,41.0,Male,Australia,Food & Beverage,86.5,9,0.34,Crypto,Completed,3.0,513.81
ORD-10551,2022-07-03 16:00:00,66.0,Female,Brazil,Books,127.38,7,0.21,PayPal,Completed,4.0,704.41
ORD-11140,2023-01-16 00:00:00,29.0,Other,Canada,Toys,81.36,2,0.26,PayPal,Pending,3.0,120.41
ORD-11133,2023-01-13 16:00:00,,,USA,Electronics,31.05,2,0.17,Credit Card,Completed,5.0,51.54
ORD-10923,2022-11-04 16:00:00,48.0,Male,Brazil,Home & Garden,25.25,11,0.2,Crypto,Completed,5.0,222.2
ORD-10216,2022-03-14 00:00:00,66.0,Female,Germany,Sports,57.89,1,0.26,Debit Card,Completed,5.0,42.84
ORD-10681,2022-08-16 00:00:00,63.0,Other,USA,Home & Garden,229.83,5,0.26,Credit Card,Completed,4.0,850.37
ORD-10856,2022-10-13 08:00:00,48.0,Male,Germany,Food & Beverage,26.0,1,0.03,Bank Transfer,Completed,4.0,25.22
ORD-10543,2022-07-01 00:00:00,18.0,Female,India,Electronics,186.24,5,0.35,Debit Card,Completed,5.0,605.28
ORD-10493,2022-06-14 08:00:00,51.0,Other,Australia,Home & Garden,21.41,9,0.03,PayPal,Completed,5.0,186.91
ORD-11011,2022-12-04 00:00:00,43.0,Male,Brazil,Sports,138.15,14,0.06,Credit Card,Completed,4.0,1818.05
ORD-10464,2022-06-04 16:00:00,56.0,Female,Canada,Food & Beverage,269.26,14,0.0,Bank Transfer,Cancelled,,3769.64
ORD-10391,2022-05-11 08:00:00,38.0,Female,France,BEAUTY,27.51,10,0.15,Debit Card,Completed,5.0,233.84
ORD-10438,2022-05-27 00:00:00,29.0,,France,Toys,158.07,14,0.13,Bank Transfer,Pending,3.0,1925.29
ORD-10582,2022-07-14 00:00:00,,,Australia,Toys,48.36,8,0.07,Bank Transfer,Pending,4.0,359.8
ORD-11016,2022-12-05 16:00:00,37.0,Male,Germany,ELECTRONICS,16.43,2,0.31,Crypto,Completed,5.0,22.67
ORD-10326,2022-04-19 16:00:00,35.0,Female,Germany,toys,327.87,2,0.08,Credit Card,Completed,4.0,603.28
ORD-11196,2023-02-03 16:00:00,69.0,Other,Canada,Clothing,134.3,7,0.15,PayPal,Completed,,799.09
ORD-10465,2022-06-05 00:00:00,21.0,Other,France,Toys,7.54,8,0.17,PayPal,Completed,4.0,50.07
ORD-10553,2022-07-04 08:00:00,49.0,Male,UK,Toys,57.99,12,0.14,Bank Transfer,Cancelled,1.0,598.46
ORD-10061,2022-01-21 08:00:00,64.0,Other,Canada,Books,43.15,9,0.21,Bank Transfer,Completed,5.0,306.8
ORD-10418,2022-05-20 08:00:00,60.0,,India,Books,5.73,11,0.11,,Pending,3.0,56.1
ORD-10875,2022-10-19 16:00:00,38.0,Female,USA,Electronics,33.63,13,0.02,Bank Transfer,Completed,4.0,428.45
ORD-10810,2022-09-28 00:00:00,66.0,Other,Germany,Books,137.66,13,0.39,Bank Transfer,Completed,5.0,1091.64
ORD-10538,2022-06-29 08:00:00,69.0,Other,France,Books,142.83,10,0.06,Debit Card,Completed,2.0,1342.6
ORD-10155,2022-02-21 16:00:00,30.0,Other,India,Electronics,147.07,13,0.4,Debit Card,Completed,5.0,1147.15
ORD-11034,2022-12-11 16:00:00,36.0,Other,France,Books,13.94,5,0.01,PayPal,Pending,4.0,69.0
ORD-10714,2022-08-27 00:00:00,36.0,Male,Brazil,Sports,32.25,5,0.13,Credit Card,Cancelled,4.0,140.29
ORD-10082,2022-01-28 08:00:00,65.0,Female,Canada,Home & Garden,31.01,7,0.26,Credit Card,Completed,5.0,160.63
ORD-10680,2022-08-15 16:00:00,,Female,USA,Food & Beverage,17.4,2,0.09,Credit Card,Completed,4.0,31.67
ORD-10366,2022-05-03 00:00:00,50.0,Other,Canada,Electronics,7.89,12,0.27,Crypto,Completed,5.0,69.12
ORD-10611,2022-07-23 16:00:00,53.0,Male,UK,Food & Beverage,78.68,10,0.07,Debit Card,Completed,5.0,731.72
ORD-10348,2022-04-27 00:00:00,68.0,Male,Australia,Clothing,64.56,8,0.28,PayPal,Completed,4.0,371.87
ORD-11014,2022-12-05 00:00:00,34.0,Other,UK,Books,44.86,3,0.24,Crypto,Completed,5.0,102.28
ORD-11153,2023-01-20 08:00:00,52.0,Female,India,Books,152.6,1,0.19,Debit Card,Completed,,123.61
ORD-10166,2022-02-25 08:00:00,56.0,Other,Brazil,Home & Garden,55.95,6,0.32,PayPal,Completed,4.0,228.28
ORD-10937,2022-11-09 08:00:00,67.0,Other,India,Food & Beverage,92.8,9,0.22,Crypto,Completed,4.0,651.46
ORD-10996,2022-11-29 00:00:00,64.0,Female,France,Beauty,148.81,13,0.3,Bank Transfer,Pending,5.0,1354.17
ORD-10546,2022-07-02 00:00:00,21.0,Female,Australia,Sports,80.93,4,0.04,Debit Card,Completed,2.0,310.77
ORD-10204,2022-03-10 00:00:00,,Other,France,Clothing,12.57,5,0.3,Debit Card,Completed,4.0,44.0
ORD-10967,2022-11-19 08:00:00,65.0,Other,Canada,Beauty,20.66,14,0.23,PayPal,Completed,,222.71
ORD-10605,2022-07-21 16:00:00,26.0,Female,Brazil,Beauty,43.74,14,0.22,Credit Card,Pending,3.0,477.64
ORD-11152,2023-01-20 00:00:00,47.0,,India,Sports,117.93,6,0.23,Crypto,Refunded,5.0,544.84
ORD-10186,2022-03-04 00:00:00,37.0,Male,Germany,Home & Garden,60.05,8,0.37,Bank Transfer,Completed,4.0,302.65
