order_id,date,customer_age,gender,country,category,unit_price,quantity,discount,payment_method,order_status,customer_rating,revenue,year,month,month_name,weekday,quarter,age_group
Ord-10074,2022-01-25 16:00:00,35,Male,Australia,Electronics,7.67,8,0.01,Credit Card,Cancelled,4,60.75,2022,1,Jan,Tuesday,1,26-35
Ord-10891,2022-10-25 00:00:00,51,Female,Germany,Clothing,61.55,13,0.06,Crypto,Completed,1,752.14,2022,10,Oct,Tuesday,4,46-55
Ord-10796,2022-09-23 08:00:00,22,Female,Canada,Books,62.92,11,0.23,Credit Card,Completed,2,532.93,2022,9,Sep,Friday,3,18-25
Ord-10046,2022-01-16 08:00:00,56,Other,Australia,Toys,42.53,5,0.11,Crypto,Completed,4,189.26,2022,1,Jan,Sunday,1,56-70
Ord-10196,2022-03-07 08:00:00,30,Other,Australia,Books,73.13,4,0.19,Bank Transfer,Completed,4,236.94,2022,3,Mar,Monday,1,26-35
Ord-10666,2022-08-11 00:00:00,22,Female,India,Food & Beverage,98.23,14,0.17,Paypal,Cancelled,4,1141.43,2022,8,Aug,Thursday,3,18-25
Ord-10562,2022-07-07 08:00:00,68,Male,France,Clothing,108.23,2,0.38,Credit Card,Completed,3,134.21,2022,7,Jul,Thursday,3,56-70
Ord-10877,2022-10-20 08:00:00,19,Male,Brazil,Food & Beverage,56.53,10,0.03,Paypal,Completed,4,548.34,2022,10,Oct,Thursday,4,18-25
Ord-10126,2022-02-12 00:00:00,51,Other,Australia,Beauty,77.32,2,0.06,Crypto,Completed,4,145.36,2022,2,Feb,Saturday,1,46-55
Ord-10718,2022-08-28 08:00:00,30,Female,Usa,Home & Garden,212.94,3,0.36,Bank Transfer,Completed,3,408.84,2022,8,Aug,Sunday,3,26-35
Ord-11077,2022-12-26 00:00:00,68,Female,Canada,Toys,63.85,8,0.29,Debit Card,Completed,4,362.67,2022,12,Dec,Monday,4,56-70
Ord-10064,2022-01-22 08:00:00,34,Other,Brazil,Toys,129.01,12,0.31,Bank Transfer,Completed,4,1068.2,2022,1,Jan,Saturday,1,26-35
Ord-10831,2022-10-05 00:00:00,22,Female,Uk,Clothing,51.77,11,0.28,Debit Card,Completed,5,410.02,2022,10,Oct,Wednesday,4,18-25
Ord-10992,2022-11-27 16:00:00,64,Female,Brazil,Sports,96.4,13,0.0,Credit Card,Completed,4,1253.2,2022,11,Nov,Sunday,4,56-70
Ord-10827,2022-10-03 16:00:00,43,Male,Canada,Home & Garden,17.23,10,0.06,Crypto,Completed,4,161.96,2022,10,Oct,Monday,4,36-45
Ord-11008,2022-12-03 00:00:00,34,Male,India,Toys,165.0,8,0.19,Crypto,Completed,4,1069.2,2022,12,Dec,Saturday,4,26-35
Ord-10866,2022-10-16 16:00:00,43,Other,Brazil,Food & Beverage,12.44,13,0.11,Bank Transfer,Cancelled,3,143.93,2022,10,Oct,Sunday,4,36-45
Ord-10708,2022-08-25 00:00:00,36,Female,Brazil,Beauty,79.3,7,0.25,Paypal,Pending,3,416.33,2022,8,Aug,Thursday,3,36-45
Ord-10781,2022-09-18 08:00:00,44,Male,Australia,Clothing,161.96,5,0.23,Paypal,Completed,3,623.55,2022,9,Sep,Sunday,3,36-45
Ord-10333,2022-04-22 00:00:00,43,Other,India,Beauty,46.08,2,0.22,Credit Card,Refunded,2,71.88,2022,4,Apr,Friday,2,36-45
Ord-10623,2022-07-27 16:00:00,40,Other,Uk,Books,13.01,8,0.08,Credit Card,Completed,2,95.75,2022,7,Jul,Wednesday,3,36-45
Ord-11078,2022-12-26 08:00:00,19,Other,India,Books,81.67,12,0.28,Crypto,Completed,4,705.63,2022,12,Dec,Monday,4,18-25
Ord-10552,2022-07-04 00:00:00,45,Other,France,Beauty,80.79,7,0.14,Crypto,Completed,5,486.36,2022,7,Jul,Monday,3,36-45
Ord-10405,2022-05-16 00:00:00,49,Female,India,Food & Beverage,142.16,7,0.21,Debit Card,Completed,4,786.14,2022,5,May,Monday,2,46-55
Ord-10062,2022-01-21 16:00:00,52,Female,Germany,Home & Garden,114.08,6,0.27,Bank Transfer,Completed,2,499.67,2022,1,Jan,Friday,1,46-55
Ord-10218,2022-03-14 16:00:00,69,Male,Germany,Books,67.09,9,0.08,Debit Card,Completed,5,555.51,2022,3,Mar,Monday,1,56-70
Ord-10357,2022-04-30 00:00:00,25,Female,Brazil,Clothing,7.84,3,0.32,Credit Card,Completed,5,15.99,2022,4,Apr,Saturday,2,18-25
Ord-10777,2022-09-17 00:00:00,45,Male,Germany,Books,249.85750000000002,12,0.05,Paypal,Completed,2,1462.3449999999998,2022,9,Sep,Saturday,3,36-45
Ord-10814,2022-09-29 08:00:00,42,Other,Usa,Beauty,18.28,8,0.24,Debit Card,Refunded,5,111.14,2022,9,Sep,Thursday,3,36-45
Ord-10548,2022-07-02 16:00:00,41,Female,Germany,Toys,223.92,13,0.12,Debit Card,Completed,4,1462.3449999999998,2022,7,Jul,Saturday,3,36-45
Ord-10275,2022-04-02 16:00:00,56,Male,India,Home & Garden,41.29,7,0.12,Credit Card,Cancelled,4,254.35,2022,4,Apr,Saturday,2,56-70
Ord-10810,2022-09-28 00:00:00,66,Other,Germany,Books,137.66,13,0.39,Bank Transfer,Completed,5,1091.64,2022,9,Sep,Wednesday,3,56-70
Ord-11012,2022-12-04 08:00:00,43,Other,Usa,Books,81.17,9,0.19,Paypal,Completed,5,591.73,2022,12,Dec,Sunday,4,36-45
Ord-10913,2022-11-01 08:00:00,19,Male,Germany,Toys,84.1,12,0.19,Credit Card,Completed,4,817.45,2022,11,Nov,Tuesday,4,18-25
Ord-11010,2022-12-03 16:00:00,43,Female,India,Food & Beverage,89.38,8,0.3,Paypal,Cancelled,3,500.53,2022,12,Dec,Saturday,4,36-45
Ord-10509,2022-06-19 16:00:00,68,Female,Australia,Home & Garden,96.27,5,0.22,Crypto,Completed,5,375.45,2022,6,Jun,Sunday,2,56-70
Ord-10871,2022-10-18 08:00:00,64,Male,Usa,Electronics,47.14,3,0.25,Debit Card,Completed,4,106.07,2022,10,Oct,Tuesday,4,56-70
Ord-10754,2022-09-09 08:00:00,32,Female,Brazil,Toys,114.91,14,0.02,Crypto,Refunded,4,1462.3449999999998,2022,9,Sep,Friday,3,26-35
Ord-10235,2022-03-20 08:00:00,18,Other,Uk,Home & Garden,249.85750000000002,11,0.14,Bank Transfer,Completed,5,1462.3449999999998,2022,3,Mar,Sunday,1,18-25
Ord-10769,2022-09-14 08:00:00,45,Male,Brazil,Clothing,64.23,6,0.13,Debit Card,Completed,4,335.28,2022,9,Sep,Wednesday,3,36-45
Ord-10720,2022-08-29 00:00:00,45,Other,Brazil,Electronics,190.31,8,0.08,Debit Card,Completed,4,1400.68,2022,8,Aug,Monday,3,36-45
Ord-10792,2022-09-22 00:00:00,43,Other,Usa,Sports,64.81,3,0.23,Paypal,Pending,3,149.71,2022,9,Sep,Thursday,3,36-45
Ord-10849,2022-10-11 00:00:00,21,Other,France,Home & Garden,147.64,9,0.37,Bank Transfer,Cancelled,3,837.12,2022,10,Oct,Tuesday,4,18-25
Ord-10758,2022-09-10 16:00:00,43,Other,Germany,Home & Garden,50.09,3,0.36,Bank Transfer,Cancelled,4,96.17,2022,9,Sep,Saturday,3,36-45
Ord-10532,2022-06-27 08:00:00,54,Male,Australia,Home & Garden,144.22,12,0.37,Bank Transfer,Completed,2,1090.3,2022,6,Jun,Monday,2,46-55
Ord-10100,2022-02-03 08:00:00,62,Female,France,Clothing,42.95,10,0.38,Credit Card,Cancelled,3,266.29,2022,2,Feb,Thursday,1,56-70
Ord-11148,2023-01-18 16:00:00,28,Male,Brazil,Clothing,5.89,13,0.0,Crypto,Pending,4,76.57,2023,1,Jan,Wednesday,1,26-35
Ord-10182,2022-03-02 16:00:00,45,Other,Germany,Beauty,140.02,7,0.2,Debit Card,Completed,5,784.11,2022,3,Mar,Wednesday,1,36-45
Ord-10332,2022-04-21 16:00:00,58,Other,France,Food & Beverage,10.38,11,0.29,Debit Card,Completed,3,81.07,2022,4,Apr,Thursday,2,56-70
Ord-10726,2022-08-31 00:00:00,18,Male,India,Toys,88.77,3,0.32,Paypal,Pending,4,181.09,2022,8,Aug,Wednesday,3,18-25
Ord-11035,2022-12-12 00:00:00,59,Other,Germany,Electronics,249.85750000000002,12,0.18,Crypto,Refunded,5,1462.3449999999998,2022,12,Dec,Monday,4,56-70
Ord-10903,2022-10-29 00:00:00,21,Male,Germany,Electronics,233.32,8,0.14,Credit Card,Completed,3,1462.3449999999998,2022,10,Oct,Saturday,4,18-25
Ord-10986,2022-11-25 16:00:00,62,Other,India,Books,249.85750000000002,6,0.27,Paypal,Completed,3,1184.97,2022,11,Nov,Friday,4,56-70
Ord-10799,2022-09-24 08:00:00,19,Female,France,Home & Garden,88.21,6,0.18,Crypto,Pending,5,433.99,2022,9,Sep,Saturday,3,18-25
Ord-10258,2022-03-28 00:00:00,23,Male,Canada,Toys,75.99,12,0.31,Debit Card,Refunded,4,629.2,2022,3,Mar,Monday,1,18-25
Ord-10138,2022-02-16 00:00:00,18,Other,Australia,Clothing,17.17,12,0.32,Bank Transfer,Completed,3,140.11,2022,2,Feb,Wednesday,1,18-25
Ord-10649,2022-08-05 08:00:00,64,Male,Uk,Clothing,126.78,8,0.35,Debit Card,Refunded,4,659.26,2022,8,Aug,Friday,3,56-70
Ord-10544,2022-07-01 08:00:00,22,Female,India,Beauty,77.27,3,0.33,Bank Transfer,Pending,2,155.31,2022,7,Jul,Friday,3,18-25
Ord-10961,2022-11-17 08:00:00,43,Male,Australia,Sports,33.23,9,0.26,Debit Card,Completed,3,221.31,2022,11,Nov,Thursday,4,36-45
Ord-10580,2022-07-13 08:00:00,67,Female,France,Electronics,46.3,10,0.09,Credit Card,Completed,4,421.33,2022,7,Jul,Wednesday,3,56-70
Ord-10819,2022-10-01 00:00:00,50,Other,Australia,Clothing,20.72,13,0.15,Paypal,Completed,5,228.96,2022,10,Oct,Saturday,4,46-55
Ord-10644,2022-08-03 16:00:00,45,Male,Australia,Clothing,40.61,1,0.13,Crypto,Completed,4,35.33,2022,8,Aug,Wednesday,3,36-45
Ord-11166,2023-01-24 16:00:00,57,Other,France,Food & Beverage,19.61,9,0.12,Paypal,Pending,4,155.31,2023,1,Jan,Tuesday,1,56-70
Ord-10636,2022-08-01 00:00:00,66,Male,Canada,Beauty,37.14,13,0.1,Bank Transfer,Cancelled,5,434.54,2022,8,Aug,Monday,3,56-70
Ord-10040,2022-01-14 08:00:00,20,Male,Brazil,Home & Garden,13.63,13,0.36,Paypal,Pending,1,113.4,2022,1,Jan,Friday,1,18-25
Ord-11130,2023-01-12 16:00:00,47,Male,Canada,Electronics,138.6,11,0.2,Credit Card,Pending,4,1219.68,2023,1,Jan,Thursday,1,46-55
Ord-10960,2022-11-17 00:00:00,26,Male,Usa,Sports,82.3,11,0.2,Crypto,Completed,3,724.24,2022,11,Nov,Thursday,4,26-35
Ord-10072,2022-01-25 00:00:00,21,Other,Usa,Sports,205.53,5,0.05,Credit Card,Completed,4,976.27,2022,1,Jan,Tuesday,1,18-25
Ord-10495,2022-06-15 00:00:00,65,Other,Uk,Sports,5.1,14,0.34,Credit Card,Pending,5,47.12,2022,6,Jun,Wednesday,2,56-70
Ord-10671,2022-08-12 16:00:00,28,Female,Uk,Books,36.22,1,0.14,Paypal,Completed,3,31.15,2022,8,Aug,Friday,3,26-35
Ord-10593,2022-07-17 16:00:00,24,Male,Usa,Clothing,67.7,14,0.14,Crypto,Pending,2,815.11,2022,7,Jul,Sunday,3,18-25
Ord-10084,2022-01-29 00:00:00,25,Other,Brazil,Toys,24.13,14,0.34,Paypal,Pending,4,222.96,2022,1,Jan,Saturday,1,18-25
Ord-10032,2022-01-11 16:00:00,59,Other,Canada,Sports,32.17,5,0.05,Credit Card,Completed,4,152.81,2022,1,Jan,Tuesday,1,56-70
Ord-10308,2022-04-13 16:00:00,37,Male,Brazil,Home & Garden,64.14,9,0.12,Debit Card,Cancelled,2,507.99,2022,4,Apr,Wednesday,2,36-45
Ord-11047,2022-12-16 00:00:00,38,Male,Canada,Beauty,249.85750000000002,4,0.05,Credit Card,Pending,4,1462.3449999999998,2022,12,Dec,Friday,4,36-45
Ord-10955,2022-11-15 08:00:00,66,Other,Germany,Food & Beverage,71.49,1,0.08,Crypto,Completed,3,65.77,2022,11,Nov,Tuesday,4,56-70
Ord-10610,2022-07-23 08:00:00,65,Female,Uk,Toys,46.58,1,0.28,Crypto,Refunded,4,33.54,2022,7,Jul,Saturday,3,56-70
Ord-10576,2022-07-12 00:00:00,48,Other,Brazil,Sports,37.32,1,0.06,Debit Card,Pending,2,35.08,2022,7,Jul,Tuesday,3,46-55
Ord-10191,2022-03-05 16:00:00,43,Female,Australia,Beauty,29.79,3,0.34,Paypal,Completed,5,58.98,2022,3,Mar,Saturday,1,36-45
Ord-10617,2022-07-25 16:00:00,40,Female,Usa,Sports,50.98,10,0.05,Credit Card,Completed,4,484.31,2022,7,Jul,Monday,3,36-45
Ord-11137,2023-01-15 00:00:00,28,Female,Uk,Beauty,34.79,2,0.36,Credit Card,Completed,5,44.53,2023,1,Jan,Sunday,1,26-35
Ord-10786,2022-09-20 00:00:00,30,Male,Uk,Toys,21.39,3,0.31,Bank Transfer,Completed,5,44.28,2022,9,Sep,Tuesday,3,26-35
Ord-10368,2022-05-03 16:00:00,65,Female,Brazil,Sports,219.58,14,0.1,Debit Card,Cancelled,2,1462.3449999999998,2022,5,May,Tuesday,2,56-70
Ord-10277,2022-04-03 08:00:00,43,Other,Canada,Home & Garden,57.48,5,0.0,Debit Card,Pending,4,287.4,2022,4,Apr,Sunday,2,36-45
Ord-10571,2022-07-10 08:00:00,43,Other,Brazil,Toys,50.48,6,0.34,Credit Card,Completed,4,199.9,2022,7,Jul,Sunday,3,36-45
Ord-10252,2022-03-26 00:00:00,39,Other,Germany,Food & Beverage,249.85750000000002,7,0.2,Crypto,Completed,2,1462.3449999999998,2022,3,Mar,Saturday,1,36-45
Ord-11021,2022-12-07 08:00:00,58,Female,Canada,Electronics,11.36,7,0.08,Credit Card,Completed,4,73.16,2022,12,Dec,Wednesday,4,56-70
Ord-10070,2022-01-24 08:00:00,23,Female,France,Electronics,55.14,9,0.31,Paypal,Cancelled,5,342.42,2022,1,Jan,Monday,1,18-25
Ord-10645,2022-08-04 00:00:00,31,Other,Germany,Clothing,43.16,8,0.32,Credit Card,Refunded,4,234.79,2022,8,Aug,Thursday,3,26-35
Ord-10745,2022-09-06 08:00:00,53,Other,India,Books,201.49,2,0.28,Paypal,Refunded,4,290.15,2022,9,Sep,Tuesday,3,46-55
Ord-11056,2022-12-19 00:00:00,41,Male,Germany,Toys,49.17,13,0.33,Crypto,Completed,3,428.27,2022,12,Dec,Monday,4,36-45
Ord-10968,2022-11-19 16:00:00,34,Female,Canada,Food & Beverage,99.11,11,0.07,Credit Card,Completed,5,1013.9,2022,11,Nov,Saturday,4,26-35
Ord-11187,2023-01-31 16:00:00,56,Female,Australia,Clothing,23.84,10,0.15,Debit Card,Completed,4,202.64,2023,1,Jan,Tuesday,1,56-70
Ord-10570,2022-07-10 00:00:00,27,Female,France,Books,169.35,7,0.27,Paypal,Completed,5,865.38,2022,7,Jul,Sunday,3,26-35
Ord-10801,2022-09-25 00:00:00,47,Male,India,Toys,40.8,8,0.16,Paypal,Completed,5,274.18,2022,9,Sep,Sunday,3,46-55
Ord-10132,2022-02-14 00:00:00,52,Male,Uk,Beauty,135.91,8,0.21,Debit Card,Refunded,3,858.95,2022,2,Feb,Monday,1,46-55
Ord-10222,2022-03-16 00:00:00,20,Other,France,Sports,249.85750000000002,8,0.09,Bank Transfer,Completed,5,1462.3449999999998,2022,3,Mar,Wednesday,1,18-25
Ord-10910,2022-10-31 08:00:00,22,Male,Germany,Sports,60.64,7,0.35,Debit Card,Completed,3,275.91,2022,10,Oct,Monday,4,18-25
Ord-10267,2022-03-31 00:00:00,36,Other,Brazil,Electronics,48.82,11,0.31,Paypal,Completed,4,370.54,2022,3,Mar,Thursday,1,36-45
Ord-11037,2022-12-12 16:00:00,54,Other,Usa,Clothing,8.92,1,0.02,Bank Transfer,Completed,2,8.74,2022,12,Dec,Monday,4,46-55
Ord-10081,2022-01-28 00:00:00,48,Male,France,Food & Beverage,126.31,3,0.12,Debit Card,Completed,4,333.46,2022,1,Jan,Friday,1,46-55
Ord-10695,2022-08-20 16:00:00,65,Male,Canada,Home & Garden,147.17,9,0.27,Credit Card,Completed,3,966.91,2022,8,Aug,Saturday,3,56-70
Ord-11173,2023-01-27 00:00:00,55,Other,Usa,Food & Beverage,13.8,12,0.14,Credit Card,Completed,5,142.42,2023,1,Jan,Friday,1,46-55
Ord-10115,2022-02-08 08:00:00,52,Female,France,Books,187.18,7,0.25,Paypal,Cancelled,3,982.7,2022,2,Feb,Tuesday,1,46-55
Ord-10428,2022-05-23 16:00:00,30,Other,Canada,Clothing,129.4,3,0.24,Paypal,Completed,4,295.03,2022,5,May,Monday,2,26-35
Ord-10483,2022-06-11 00:00:00,45,Female,Brazil,Beauty,23.22,11,0.01,Bank Transfer,Refunded,4,252.87,2022,6,Jun,Saturday,2,36-45
Ord-10467,2022-06-05 16:00:00,62,Other,France,Toys,197.21,5,0.3,Paypal,Cancelled,5,690.24,2022,6,Jun,Sunday,2,56-70
Ord-10957,2022-11-16 00:00:00,43,Male,Brazil,Electronics,24.04,8,0.07,Credit Card,Completed,5,178.86,2022,11,Nov,Wednesday,4,36-45
Ord-10208,2022-03-11 08:00:00,61,Female,Australia,Electronics,50.99,14,0.37,Credit Card,Cancelled,4,449.73,2022,3,Mar,Friday,1,56-70
Ord-10344,2022-04-25 16:00:00,34,Female,Usa,Electronics,84.49,14,0.28,Bank Transfer,Completed,3,851.66,2022,4,Apr,Monday,2,26-35
Ord-10329,2022-04-20 16:00:00,19,Male,Canada,Clothing,192.24,12,0.39,Paypal,Cancelled,4,1407.2,2022,4,Apr,Wednesday,2,18-25
Ord-11109,2023-01-05 16:00:00,67,Female,France,Toys,67.05,7,0.02,Paypal,Cancelled,4,459.96,2023,1,Jan,Thursday,1,56-70
Ord-10014,2022-01-05 16:00:00,43,Female,Canada,Home & Garden,43.09,9,0.17,Paypal,Completed,5,321.88,2022,1,Jan,Wednesday,1,36-45
Ord-10502,2022-06-17 08:00:00,22,Other,India,Home & Garden,89.33,1,0.3,Credit Card,Completed,4,62.53,2022,6,Jun,Friday,2,18-25
Ord-10425,2022-05-22 16:00:00,67,Male,Brazil,Sports,44.83,5,0.38,Bank Transfer,Completed,4,138.97,2022,5,May,Sunday,2,56-70
Ord-10539,2022-06-29 16:00:00,48,Female,Australia,Toys,8.36,4,0.06,Bank Transfer,Cancelled,4,31.43,2022,6,Jun,Wednesday,2,46-55
Ord-10596,2022-07-18 16:00:00,62,Other,Germany,Sports,7.39,4,0.21,Paypal,Completed,4,23.35,2022,7,Jul,Monday,3,56-70
Ord-10993,2022-11-28 00:00:00,40,Other,Australia,Toys,21.83,7,0.35,Paypal,Completed,3,99.33,2022,11,Nov,Monday,4,36-45
Ord-11053,2022-12-18 00:00:00,28,Female,France,Books,68.81,3,0.15,Bank Transfer,Completed,4,175.47,2022,12,Dec,Sunday,4,26-35
Ord-11045,2022-12-15 08:00:00,50,Other,Brazil,Sports,44.23,14,0.16,Bank Transfer,Cancelled,5,520.14,2022,12,Dec,Thursday,4,46-55
Ord-10436,2022-05-26 08:00:00,33,Other,India,Beauty,9.77,8,0.28,Bank Transfer,Completed,4,56.28,2022,5,May,Thursday,2,26-35
Ord-10736,2022-09-03 08:00:00,62,Other,Usa,Home & Garden,6.18,9,0.09,Bank Transfer,Pending,4,50.61,2022,9,Sep,Saturday,3,56-70
Ord-10684,2022-08-17 00:00:00,43,Other,Germany,Food & Beverage,21.69,8,0.32,Debit Card,Completed,3,117.99,2022,8,Aug,Wednesday,3,36-45
Ord-10925,2022-11-05 08:00:00,33,Other,Uk,Electronics,73.09,13,0.18,Credit Card,Completed,5,779.14,2022,11,Nov,Saturday,4,26-35
Ord-11127,2023-01-11 16:00:00,41,Other,Australia,Food & Beverage,50.5,14,0.29,Crypto,Cancelled,3,501.97,2023,1,Jan,Wednesday,1,36-45
Ord-10106,2022-02-05 08:00:00,18,Other,France,Sports,66.16,1,0.15,Credit Card,Completed,5,56.24,2022,2,Feb,Saturday,1,18-25
Ord-10896,2022-10-26 16:00:00,32,Male,India,Books,38.44,4,0.11,Crypto,Completed,2,136.85,2022,10,Oct,Wednesday,4,26-35
Ord-10006,2022-01-03 00:00:00,38,Female,India,Home & Garden,125.61,6,0.12,Credit Card,Cancelled,4,663.22,2022,1,Jan,Monday,1,36-45
Ord-10515,2022-06-21 16:00:00,22,Female,India,Sports,249.01,12,0.18,Crypto,Completed,4,1462.3449999999998,2022,6,Jun,Tuesday,2,18-25
Ord-10880,2022-10-21 08:00:00,56,Male,Brazil,Beauty,249.85750000000002,14,0.34,Credit Card,Completed,4,1462.3449999999998,2022,10,Oct,Friday,4,56-70
Ord-10367,2022-05-03 08:00:00,22,Female,Australia,Toys,36.93,11,0.32,Crypto,Completed,3,276.24,2022,5,May,Tuesday,2,18-25
Ord-10051,2022-01-18 00:00:00,67,Male,Canada,Toys,198.25,14,0.01,Paypal,Pending,5,1462.3449999999998,2022,1,Jan,Tuesday,1,56-70
Ord-11117,2023-01-08 08:00:00,57,Other,Brazil,Food & Beverage,38.53,4,0.36,Crypto,Completed,2,98.64,2023,1,Jan,Sunday,1,56-70
Ord-11090,2022-12-30 08:00:00,36,Male,Australia,Clothing,249.85750000000002,13,0.15,Credit Card,Pending,1,1462.3449999999998,2022,12,Dec,Friday,4,36-45
Ord-10375,2022-05-06 00:00:00,45,Other,France,Food & Beverage,65.85,2,0.02,Paypal,Completed,2,129.07,2022,5,May,Friday,2,36-45
Ord-11150,2023-01-19 08:00:00,54,Female,Germany,Electronics,118.73,2,0.32,Paypal,Completed,4,161.47,2023,1,Jan,Thursday,1,46-55
Ord-11178,2023-01-28 16:00:00,42,Female,Brazil,Electronics,78.18,13,0.09,Crypto,Completed,4,924.87,2023,1,Jan,Saturday,1,36-45
Ord-10026,2022-01-09 16:00:00,29,Male,Canada,Beauty,78.11,13,0.19,Debit Card,Completed,4,822.5,2022,1,Jan,Sunday,1,26-35
Ord-10813,2022-09-29 00:00:00,43,Male,Australia,Food & Beverage,49.12,14,0.29,Credit Card,Completed,3,488.25,2022,9,Sep,Thursday,3,36-45
Ord-10454,2022-06-01 08:00:00,59,Other,Brazil,Toys,13.62,7,0.23,Bank Transfer,Completed,3,73.41,2022,6,Jun,Wednesday,2,56-70
Ord-10750,2022-09-08 00:00:00,64,Other,Uk,Books,27.6,9,0.01,Crypto,Completed,4,245.92,2022,9,Sep,Thursday,3,56-70
Ord-10519,2022-06-23 00:00:00,63,Male,France,Sports,17.62,9,0.17,Credit Card,Completed,5,131.62,2022,6,Jun,Thursday,2,56-70
Ord-10659,2022-08-08 16:00:00,33,Male,India,Books,9.25,7,0.22,Debit Card,Cancelled,5,50.5,2022,8,Aug,Monday,3,26-35
Ord-10280,2022-04-04 08:00:00,45,Female,France,Clothing,51.53,5,0.09,Debit Card,Completed,4,234.46,2022,4,Apr,Monday,2,36-45
Ord-11102,2023-01-03 08:00:00,28,Male,Usa,Books,115.33,5,0.26,Debit Card,Refunded,5,426.72,2023,1,Jan,Tuesday,1,26-35
Ord-10828,2022-10-04 00:00:00,34,Female,Germany,Beauty,30.68,3,0.25,Debit Card,Refunded,4,69.03,2022,10,Oct,Tuesday,4,26-35
Ord-10485,2022-06-11 16:00:00,54,Other,Australia,Sports,18.35,14,0.09,Crypto,Completed,4,233.78,2022,6,Jun,Saturday,2,46-55
Ord-10693,2022-08-20 00:00:00,36,Other,France,Food & Beverage,6.41,2,0.21,Bank Transfer,Cancelled,4,10.13,2022,8,Aug,Saturday,3,36-45
Ord-10232,2022-03-19 08:00:00,54,Other,Usa,Clothing,11.32,9,0.21,Crypto,Completed,2,80.49,2022,3,Mar,Saturday,1,46-55
Ord-11113,2023-01-07 00:00:00,27,Other,India,Sports,12.71,4,0.16,Crypto,Completed,5,42.71,2023,1,Jan,Saturday,1,26-35
Ord-10028,2022-01-10 08:00:00,61,Female,France,Books,249.85750000000002,1,0.09,Paypal,Completed,4,237.22,2022,1,Jan,Monday,1,56-70
Ord-10701,2022-08-22 16:00:00,24,Female,Australia,Beauty,78.43,10,0.3,Debit Card,Completed,4,549.01,2022,8,Aug,Monday,3,18-25
Ord-10600,2022-07-20 00:00:00,42,Other,Uk,Food & Beverage,130.99,13,0.16,Credit Card,Completed,2,1430.41,2022,7,Jul,Wednesday,3,36-45
Ord-10579,2022-07-13 00:00:00,68,Female,Brazil,Home & Garden,11.8,6,0.28,Credit Card,Pending,4,50.98,2022,7,Jul,Wednesday,3,56-70
Ord-10336,2022-04-23 00:00:00,50,Other,Australia,Food & Beverage,147.06,9,0.15,Credit Card,Completed,3,1125.01,2022,4,Apr,Saturday,2,46-55
Ord-10947,2022-11-12 16:00:00,23,Male,Canada,Food & Beverage,172.07,12,0.34,Credit Card,Completed,4,1362.79,2022,11,Nov,Saturday,4,18-25
Ord-10288,2022-04-07 00:00:00,24,Other,Usa,Books,49.52,12,0.33,Credit Card,Completed,4,398.14,2022,4,Apr,Thursday,2,18-25
Ord-11168,2023-01-25 08:00:00,56,Other,India,Clothing,44.24,11,0.33,Crypto,Refunded,5,326.05,2023,1,Jan,Wednesday,1,56-70
Ord-10829,2022-10-04 08:00:00,22,Male,Germany,Home & Garden,77.71,2,0.24,Debit Card,Pending,5,118.12,2022,10,Oct,Tuesday,4,18-25
Ord-10640,2022-08-02 08:00:00,36,Other,Australia,Home & Garden,52.74,11,0.33,Debit Card,Completed,4,388.69,2022,8,Aug,Tuesday,3,36-45
Ord-10984,2022-11-25 00:00:00,41,Other,France,Clothing,20.57,8,0.32,Credit Card,Refunded,5,111.9,2022,11,Nov,Friday,4,36-45
Ord-10283,2022-04-05 08:00:00,40,Other,Australia,Toys,135.36,6,0.34,Crypto,Refunded,4,536.03,2022,4,Apr,Tuesday,2,36-45
Ord-10590,2022-07-16 16:00:00,51,Male,Germany,Beauty,111.35,1,0.07,Credit Card,Pending,3,103.56,2022,7,Jul,Saturday,3,46-55
Ord-10078,2022-01-27 00:00:00,27,Other,Germany,Books,19.48,6,0.14,Credit Card,Completed,1,100.52,2022,1,Jan,Thursday,1,26-35
Ord-10501,2022-06-17 00:00:00,56,Female,France,Beauty,19.03,14,0.25,Crypto,Refunded,2,199.82,2022,6,Jun,Friday,2,56-70
Ord-11033,2022-12-11 08:00:00,61,Male,Usa,Food & Beverage,176.28,8,0.06,Credit Card,Cancelled,2,1325.63,2022,12,Dec,Sunday,4,56-70
Ord-10673,2022-08-13 08:00:00,64,Other,Uk,Electronics,74.42,2,0.03,Paypal,Completed,1,144.37,2022,8,Aug,Saturday,3,56-70
Ord-10938,2022-11-09 16:00:00,68,Female,Germany,Books,15.39,14,0.34,Crypto,Completed,3,142.2,2022,11,Nov,Wednesday,4,56-70
Ord-10853,2022-10-12 08:00:00,49,Other,France,Electronics,30.3,11,0.02,Crypto,Cancelled,1,326.63,2022,10,Oct,Wednesday,4,46-55
Ord-10499,2022-06-16 08:00:00,18,Female,Germany,Books,70.39,7,0.22,Credit Card,Pending,4,384.33,2022,6,Jun,Thursday,2,18-25
Ord-10800,2022-09-24 16:00:00,27,Male,Canada,Books,20.37,5,0.28,Debit Card,Cancelled,2,73.33,2022,9,Sep,Saturday,3,26-35
Ord-10494,2022-06-14 16:00:00,43,Male,Canada,Books,54.61,13,0.38,Debit Card,Cancelled,2,440.16,2022,6,Jun,Tuesday,2,36-45
